ref_area,ref_area_label,classif1,classif1_label,time,obs_value_pay_gap,obs_status_label,obs_value_employees_women,obs_value_employees_men,obs_value_earnings_women,obs_value_earnings_men,obs_value_hours_women,obs_value_hours_men,earnings_ratio,hours_ratio,employment_ratio,delta_earnings,delta_hours
ton,tonga,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,2023,9.48,,1.301,0.355,3.202,3.537,36.56,35.52,0.9052869663556686,1.0292792792792793,3.664788732394366,0.33499999999999996,-1.0399999999999991
ton,tonga,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,2023,-12.273,,1.503,1.4,3.512,3.128,38.01,45.86,1.1227621483375958,0.8288268643698211,1.0735714285714286,-0.3839999999999999,7.850000000000001
ton,tonga,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2023,-30.137,,0.364,2.156,6.857,5.269,37.84,36.58,1.301385462137028,1.0344450519409514,0.1688311688311688,-1.588,-1.2600000000000051
ton,tonga,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,2023,-42.331,,0.07,0.793,3.75,7.066,28.0,38.14,0.5476851175697386,0.7819044959508517,0.08827238335435057,3.0970000000000004,7.810000000000002
ton,tonga,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,2023,9.594,,0.626,1.332,6.684,7.394,36.35,31.97,0.9039761969164187,1.1370034407256804,0.4699699699699699,0.71,-4.380000000000003
ton,tonga,ocu_isco08_0,ocupación (ciuo-08): 0. ocupaciones militares,2023,33.774,,0.044,0.219,1.242,2.764,46.36,53.39,0.636596617119426,0.9331723027375202,0.1565836298932384,0.7090000000000001,3.3200000000000003
ton,tonga,ocu_skill_total,ocupación (nivel de competencia): total,2021,39.118,,7.991,12.281,3.428,5.63,39.56,38.52,0.6088809946714032,1.0269989615784008,0.6506799120592786,2.202,-1.0399999999999991
ton,tonga,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2021,41.276,,3.285,3.466,3.786,6.447,39.34,36.77,0.5872498836668217,1.0698939352733206,0.9477784189267167,2.661,-2.5700000000000003
ton,tonga,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2021,44.608,,3.917,5.497,2.76,4.982,39.79,39.12,0.5539943797671617,1.0171267893660532,0.7125704929961797,2.2220000000000004,-0.6700000000000017
ton,tonga,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2021,12.453,,0.744,3.036,5.509,6.292,38.94,38.42,0.8755562619198983,1.0135346173867776,0.2450592885375494,0.7829999999999995,-0.519999999999996
ton,tonga,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,2021,36.357,,0.044,0.281,1.242,1.951,46.36,49.68,0.636596617119426,0.9331723027375202,0.1565836298932384,0.7090000000000001,3.3200000000000003
ton,tonga,ocu_isco08_total,ocupación (ciuo-08): total,2021,39.118,,7.991,12.281,3.428,5.63,39.56,38.52,0.6088809946714032,1.0269989615784008,0.6506799120592786,2.202,-1.0399999999999991
ton,tonga,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,2021,-4.919,,0.293,0.542,7.717,7.355,41.01,36.48,1.0492182188987083,1.1241776315789473,0.5405904059040589,-0.3619999999999992,-4.530000000000001
ton,tonga,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,2021,34.606,,2.14,1.757,3.522,5.385,38.75,35.87,0.6540389972144847,1.0802899358795652,1.2179852020489472,1.863,-2.8800000000000026
ton,tonga,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,2021,60.021,,0.852,1.167,3.024,7.564,40.19,38.32,0.39978847170809095,1.0487995824634655,0.7300771208226221,4.54,-1.8699999999999974
ton,tonga,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,2021,15.607,,1.592,0.473,2.546,3.016,40.35,35.51,0.8441644562334217,1.1362996339059421,3.3657505285412266,0.4700000000000002,-4.840000000000003
ton,tonga,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,2021,9.775,,1.774,1.518,2.364,2.62,41.81,45.38,0.9022900763358778,0.9213309828118114,1.168642951251647,0.2560000000000002,3.5700000000000003
ton,tonga,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2021,24.239,,0.519,2.361,5.245,6.923,30.76,37.53,0.7576195291058789,0.8196109778843592,0.21982210927573062,1.678,6.77
ton,tonga,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,2021,50.91,,0.063,0.928,3.75,4.476,28.0,36.33,0.5476851175697386,0.7819044959508517,0.08107550566134415,3.0970000000000004,7.810000000000002
ton,tonga,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,2021,12.453,,0.744,3.036,5.509,6.292,38.94,38.42,0.8755562619198983,1.0135346173867776,0.2450592885375494,0.7829999999999995,-0.519999999999996
ton,tonga,ocu_isco08_0,ocupación (ciuo-08): 0. ocupaciones militares,2021,36.357,,0.044,0.281,1.242,1.951,46.36,49.68,0.636596617119426,0.9331723027375202,0.1565836298932384,0.7090000000000001,3.3200000000000003
ton,tonga,ocu_skill_total,ocupación (nivel de competencia): total,2018,5.508,ruptura de serie,6.503,9.506,5.98,6.329,36.08,37.3,0.9448570074261338,0.9672922252010724,0.6840942562592047,0.3489999999999993,1.2199999999999989
ton,tonga,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2018,-4.383,ruptura de serie,3.041,3.304,6.418,6.149,36.84,36.51,1.043746950723695,1.0090386195562862,0.9203995157384988,-0.26900000000000013,-0.3300000000000054
ton,tonga,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2018,-3.48,ruptura de serie,3.008,4.768,5.917,5.718,35.99,37.83,1.0348023784540048,0.9513613534232092,0.6308724832214765,-0.19899999999999984,1.8399999999999963
ton,tonga,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2018,66.523,ruptura de serie,0.43,1.116,3.475,10.382,31.19,36.11,0.33471392795222504,0.8637496538355027,0.38530465949820786,6.907,4.919999999999998
ton,tonga,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,2018,64.652,ruptura de serie,0.044,0.319,1.242,3.847,46.36,41.64,0.636596617119426,0.9331723027375202,0.1565836298932384,0.7090000000000001,3.3200000000000003
ton,tonga,ocu_isco08_total,ocupación (ciuo-08): total,2018,5.508,ruptura de serie,6.503,9.506,5.98,6.329,36.08,37.3,0.9448570074261338,0.9672922252010724,0.6840942562592047,0.3489999999999993,1.2199999999999989
ton,tonga,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,2018,-4.083,ruptura de serie,0.356,0.467,9.568,9.193,38.46,36.73,1.040791906885674,1.0471004628369183,0.7623126338329763,-0.375,-1.730000000000004
ton,tonga,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,2018,-14.3,ruptura de serie,1.978,1.857,6.382,5.584,35.51,35.56,1.1429083094555874,0.99859392575928,1.065158858373721,-0.798,0.05000000000000426
ton,tonga,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,2018,9.549,ruptura de serie,0.707,0.98,5.16,5.705,39.77,38.22,0.9044697633654689,1.0405546834118264,0.7214285714285714,0.5449999999999999,-1.5500000000000043
ton,tonga,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,2018,-52.511,ruptura de serie,1.259,0.406,7.109,4.662,35.82,37.28,1.524882024882025,0.9608369098712446,3.1009852216748763,-2.447,1.4600000000000009
ton,tonga,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,2018,-3.355,ruptura de serie,1.349,1.508,3.778,3.655,37.12,41.19,1.0336525307797537,0.9011896091284293,0.8945623342175066,-0.12300000000000022,4.07
ton,tonga,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2018,-78.723,ruptura de serie,0.326,1.881,12.896,7.216,32.63,36.32,1.787139689578714,0.8984030837004406,0.17331206804891017,-5.680000000000001,3.6899999999999977
ton,tonga,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,2018,45.226,ruptura de serie,0.056,0.758,3.75,6.847,28.0,35.81,0.5476851175697386,0.7819044959508517,0.07387862796833773,3.0970000000000004,7.810000000000002
ton,tonga,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,2018,66.523,ruptura de serie,0.43,1.116,3.475,10.382,31.19,36.11,0.33471392795222504,0.8637496538355027,0.38530465949820786,6.907,4.919999999999998
ton,tonga,ocu_isco08_0,ocupación (ciuo-08): 0. ocupaciones militares,2018,64.652,ruptura de serie,0.044,0.319,1.242,3.847,46.36,41.64,0.636596617119426,0.9331723027375202,0.1565836298932384,0.7090000000000001,3.3200000000000003
tun,túnez,ocu_skill_total,ocupación (nivel de competencia): total,2019,-0.881,,783.818,1821.944,1.713,1.698,41.74,44.32,1.0088339222614842,0.9417870036101084,0.43020971006792746,-0.015000000000000124,2.5799999999999983
tun,túnez,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2019,3.149,,275.841,332.372,3.279,3.386,35.31,38.56,0.9683992911990549,0.9157157676348547,0.8299164791257988,0.1070000000000002,3.25
tun,túnez,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2019,23.811,,373.409,1023.495,0.943,1.237,45.81,46.48,0.7623282134195634,0.9855851979345956,0.3648371511341042,0.29400000000000015,0.6699999999999946
tun,túnez,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2019,4.891,,134.471,465.854,0.936,0.984,43.41,43.67,0.951219512195122,0.9940462560109914,0.28865481459856523,0.04799999999999993,0.2600000000000051
tun,túnez,ocu_isco08_total,ocupación (ciuo-08): total,2019,-0.881,,783.818,1821.944,1.713,1.698,41.74,44.32,1.0088339222614842,0.9417870036101084,0.43020971006792746,-0.015000000000000124,2.5799999999999983
tun,túnez,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,2019,15.398,,25.638,71.233,2.335,2.76,43.29,45.0,0.8460144927536233,0.962,0.3599174539890219,0.4249999999999998,1.7100000000000009
tun,túnez,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,2019,7.35,,172.023,166.576,4.12,4.447,30.22,32.22,0.9264672813132449,0.9379267535692116,1.0326997886850446,0.32699999999999996,2.0
tun,túnez,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,2019,9.46,,78.18,94.563,1.587,1.753,43.66,44.71,0.9053051911009699,0.9765153209572801,0.8267504203546843,0.16599999999999993,1.0500000000000043
tun,túnez,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,2019,15.336,,74.488,85.718,1.389,1.64,43.84,44.15,0.8469512195121952,0.9929784824462062,0.8689890104762127,0.2509999999999999,0.30999999999999517
tun,túnez,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,2019,24.538,,69.736,339.505,0.948,1.256,46.15,47.87,0.7547770700636942,0.9640693545017757,0.20540492776247773,0.30800000000000005,1.7199999999999989
tun,túnez,ocu_isco08_6,"ocupación (ciuo-08): 6. agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2019,27.257,,25.697,79.067,0.674,0.926,41.76,44.58,0.7278617710583154,0.936742934051144,0.3250028456878344,0.252,2.8200000000000003
tun,túnez,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2019,26.044,,37.177,312.289,0.829,1.12,46.09,45.83,0.7401785714285714,1.0056731398647176,0.11904678038611671,0.29100000000000015,-0.2600000000000051
tun,túnez,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,2019,31.29,,166.311,206.916,0.806,1.174,47.11,46.86,0.6865417376490631,1.0053350405463082,0.8037609464710318,0.3679999999999999,-0.25
tun,túnez,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,2019,4.891,,134.471,465.854,0.936,0.984,43.41,43.67,0.951219512195122,0.9940462560109914,0.28865481459856523,0.04799999999999993,0.2600000000000051
tur,türkiye,ocu_skill_total,ocupación (nivel de competencia): total,2023,4.238,,7493.091,15073.619,3.641,3.803,43.29,45.74,0.9574020510123586,0.9464363795365106,0.49709966796958316,0.16199999999999992,2.450000000000003
tur,türkiye,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2023,6.895,,2634.706,3473.289,5.705,6.128,39.38,42.79,0.9309725848563969,0.9203084832904885,0.7585622733956201,0.42300000000000004,3.4099999999999966
tur,türkiye,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2023,16.522,,3643.319,9269.029,2.57,3.079,46.09,46.94,0.8346865865540759,0.9818917767362592,0.3930637178932119,0.5090000000000003,0.8499999999999943
tur,türkiye,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2023,8.215,,1212.23,2113.335,2.533,2.759,42.69,44.95,0.9180862631388185,0.9497219132369298,0.5736099577208535,0.22599999999999998,2.260000000000005
tur,türkiye,ocu_isco08_total,ocupación (ciuo-08): total,2023,4.238,,7493.091,15073.619,3.641,3.803,43.29,45.74,0.9574020510123586,0.9464363795365106,0.49709966796958316,0.16199999999999992,2.450000000000003
tur,türkiye,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,2023,3.557,,250.321,734.794,6.688,6.935,42.46,45.01,0.9643835616438357,0.9433459231281938,0.3406682689297953,0.2469999999999999,2.549999999999997
tur,türkiye,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,2023,10.652,,1773.906,1510.54,6.178,6.915,37.84,40.2,0.8934201012292119,0.9412935323383085,1.1743522184119586,0.7370000000000001,2.3599999999999994
tur,türkiye,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,2023,11.993,,610.479,1227.956,4.048,4.6,42.18,44.45,0.8800000000000001,0.9489313835770528,0.49715054936821845,0.5519999999999996,2.270000000000003
tur,türkiye,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,2023,4.189,,936.098,1215.174,3.596,3.753,41.81,43.89,0.9581667998934186,0.9526087947140579,0.770340708408837,0.15700000000000003,2.0799999999999983
tur,türkiye,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,2023,29.495,,1981.891,2847.455,2.166,3.072,48.58,48.88,0.705078125,0.9938625204582651,0.6960218862106688,0.9060000000000001,0.30000000000000426
tur,türkiye,ocu_isco08_6,"ocupación (ciuo-08): 6. agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2023,33.242,,36.944,182.315,2.052,3.074,42.08,46.15,0.6675341574495771,0.9118093174431202,0.2026382908701972,1.0219999999999998,4.07
tur,türkiye,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2023,17.804,,349.08,2789.265,2.319,2.821,44.11,45.95,0.8220489188231123,0.9599564744287268,0.12515124952272372,0.5020000000000002,1.8400000000000034
tur,türkiye,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,2023,21.269,,339.305,2234.82,2.372,3.013,45.49,47.41,0.787255227348158,0.9595022147226324,0.15182654531461146,0.641,1.9199999999999946
tur,türkiye,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,2023,8.215,,1212.23,2113.335,2.533,2.759,42.69,44.95,0.9180862631388185,0.9497219132369298,0.5736099577208535,0.22599999999999998,2.260000000000005
tur,türkiye,ocu_skill_total,ocupación (nivel de competencia): total,2022,2.535,,7044.716,14676.667,2.462,2.526,43.37,45.77,0.9746634996041174,0.9475639064889665,0.47999426572804305,0.06399999999999961,2.4000000000000057
tur,türkiye,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2022,8.169,,2477.043,3300.787,3.826,4.166,39.11,42.65,0.9183869419107057,0.9169988276670574,0.7504401223102248,0.3400000000000003,3.539999999999999
tur,türkiye,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2022,14.498,,3368.221,9028.473,1.746,2.042,46.44,47.06,0.8550440744368267,0.9868253293667657,0.37306651966506404,0.2959999999999998,0.6200000000000045
tur,türkiye,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2022,3.263,,1195.557,2136.94,1.699,1.756,42.91,45.04,0.9675398633257404,0.9527087033747779,0.5594714872668395,0.05699999999999994,2.1300000000000026
tur,türkiye,ocu_isco08_total,ocupación (ciuo-08): total,2022,2.535,,7044.716,14676.667,2.462,2.526,43.37,45.77,0.9746634996041174,0.9475639064889665,0.47999426572804305,0.06399999999999961,2.4000000000000057
tur,türkiye,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,2022,-0.271,,215.029,710.649,4.374,4.363,42.74,44.7,1.0025212010084803,0.956152125279642,0.30258116172681593,-0.010999999999999233,1.9600000000000009
tur,türkiye,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,2022,14.866,,1695.526,1439.63,4.168,4.896,37.4,39.94,0.8513071895424837,0.9364046069103655,1.177751227746018,0.7279999999999998,2.539999999999999
tur,türkiye,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,2022,12.298,,566.488,1150.508,2.661,3.035,42.46,44.61,0.8767710049423394,0.9518045281327057,0.4923807570221155,0.3740000000000001,2.1499999999999986
tur,türkiye,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,2022,6.207,,894.618,1193.092,2.466,2.629,42.31,43.6,0.9379992392544695,0.9704128440366973,0.7498315301753762,0.1629999999999998,1.2899999999999991
tur,türkiye,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,2022,28.275,,1768.447,2784.159,1.428,1.991,48.96,48.81,0.717227523857358,1.0030731407498463,0.6351817550649944,0.5630000000000002,-0.14999999999999858
tur,türkiye,ocu_isco08_6,"ocupación (ciuo-08): 6. agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2022,2.051,,31.413,176.835,1.453,1.484,42.5,46.43,0.9791105121293802,0.9153564505707517,0.17764017304266688,0.030999999999999917,3.9299999999999997
tur,türkiye,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2022,12.489,,323.437,2674.329,1.647,1.882,44.39,46.42,0.8751328374070139,0.9562688496337786,0.1209413651050413,0.23499999999999988,2.030000000000001
tur,türkiye,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,2022,17.811,,350.306,2200.058,1.649,2.006,46.19,47.52,0.8220338983050849,0.9720117845117844,0.15922580222885033,0.35699999999999976,1.3300000000000054
tur,türkiye,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,2022,3.263,,1195.557,2136.94,1.699,1.756,42.91,45.04,0.9675398633257404,0.9527087033747779,0.5594714872668395,0.05699999999999994,2.1300000000000026
tur,türkiye,ocu_skill_total,ocupación (nivel de competencia): total,2021,0.883,,6229.428,13922.578,3.159,3.187,42.77,45.73,0.9912143081267649,0.9352722501640063,0.4474335141092404,0.028000000000000025,2.9599999999999937
